Cycle,RecipID,TotalGiftAmt,TotalGiftAvg,TotalGiftCount,TotalGiftAvg,DonorCount,MultiCycleDonorCount,RepeatDonorCount,MaleDonorCount,FemaleDonorCount,CycleCands,FECCandID,CID,FirstLastP,Party,DistIDRunFor,DistIDCurr,CurrCand,CycleCand,CRPICO,RecipCodeCands,NoPacs,curr_cand,incumbent,challenger,open_office,nopacs,republican,democrat,other_party,cand_party,cand_status,run_for_state,run_for_district,presidential_year,label
2018,N00034549,468221,1255.28418230563,572,1.5335120643431635,373,136,195,272,72,2018,H2NY13096,N00034549,Adriano Espaillat (D),D,NY13,NY13,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NY,13,0,1
2018,N00034566,8810,489.44444444444446,19,1.0555555555555556,18,3,4,13,3,2018,H2TX27216,N00034566,Ronnie McDonald (D),D,TX27,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,TX,27,0,0
2018,N00034572,797936,894.5470852017937,2050,2.298206278026906,892,132,480,416,435,2018,H8VA09066,N00034572,Anthony Flaccavento (D),D,VA09,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,VA,09,0,0
2018,N00034574,4055,450.55555555555554,9,1.0,9,0,0,3,6,2018,S8WA00269,N00034574,Keith Swank (R),R,WAS1,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,WA,S1,0,0
2018,N00034580,3602225,1141.3894169835235,7559,2.3951204055766793,3156,773,1825,1820,1229,2018,S2ME00109,N00034580,Angus King (I),I,MES1,MES1,Y,Y,I,3W, ,1,1,0,0,0,0,0,1,Other,Win,ME,S1,0,1
2018,N00034584,1855371,2018.9020674646354,1525,1.659412404787813,919,401,521,730,169,2018,H4ME02234,N00034584,Bruce Poliquin (R),R,ME02,ME02,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,ME,02,0,0
2018,N00034639,93735,710.1136363636364,161,1.2196969696969697,132,52,56,84,43,2018,H2NJ10154,N00034639,Donald M Payne Jr. (D),D,NJ10,NJ10,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NJ,10,0,1
2018,N00034658,500,500.0,1,1.0,1,0,0,1,0,2018,S2IN00109,N00034658,Andy Horning (R),R,INS1,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,IN,S1,0,0
2018,N00034723,18809,1343.5,28,2.0,14,5,8,8,4,2018,H2PA09092,N00034723,Travis Schooley (R),R,PA13,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,PA,13,0,0
2018,N00034726,6375,910.7142857142857,14,2.0,7,3,6,2,5,2018,H8TX10151,N00034726,Tawana Cadien (D),D,TX10,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,TX,10,0,0
2018,N00034746,40305,383.85714285714283,155,1.4761904761904763,105,59,64,70,34,2018,H2FL00292,N00034746,Ron DeSantis (R),R,FL06,    , ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,FL,06,0,0
2018,N00034773,500,500.0,1,1.0,1,0,0,1,0,2018,H2GA11198,N00034773,William Llop (R),R,GA06,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,GA,06,0,0
2018,N00034783,46247,745.9193548387096,108,1.7419354838709677,62,15,39,38,22,2018,H8GA07169,N00034783,Steve Reilly (D),D,GA07,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,GA,07,0,0
2018,N00034784,928622,960.3123061013443,1651,1.7073422957600828,967,454,580,782,175,2018,H2IL13120,N00034784,Rodney Davis (R),R,IL13,IL13,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IL,13,0,1
2018,N00034845,6340,704.4444444444445,12,1.3333333333333333,9,2,4,4,4,2018,S8WA00202,N00034845,Jennifer Ferguson (I),I,WAS1,    , ,Y,C,3L, ,0,0,1,0,0,0,0,1,Other,Lose,WA,S1,0,0
2018,N00034901,750,375.0,2,1.0,2,0,0,2,0,2018,H2PA09100,N00034901,Adam Sedlock (D),D,PA14,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,PA,14,0,0
2018,N00035000,181000,1392.3076923076924,220,1.6923076923076923,130,50,86,90,37,2018,H2VI00082,N00035000,Stacey Plaskett (D),D,VI00,VI00,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,VI,00,0,1
2018,N00035007,1165221,1643.4710860366713,1035,1.459802538787024,709,306,370,542,157,2018,H2OH14064,N00035007,David P Joyce (R),R,OH14,OH14,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OH,14,0,1
2018,N00035056,87984,661.5338345864661,205,1.5413533834586466,133,5,39,100,31,2018,S8CT00121,N00035056,Matthew Corey (R),R,CTS1,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CT,S1,0,0
2018,N00035215,285613,860.2801204819277,537,1.6174698795180722,332,144,194,181,134,2018,H2IL02172,N00035215,Robin Kelly (D),D,IL02,IL02,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,IL,02,0,1
2018,N00035223,11200,800.0,19,1.3571428571428572,14,5,8,9,5,2018,H4FL19058,N00035223,April Freeman (D),D,FL17,    , ,Y,O,DN, ,0,0,0,1,0,0,1,0,Democrat,NonIncumbent,FL,17,0,0
2018,N00035238,228607,799.3251748251748,792,2.769230769230769,286,185,258,171,108,2018,H4MI06105,N00035238,Paul Clements (D),D,MI06,    , ,Y,C,DN, ,0,0,1,0,0,0,1,0,Democrat,NonIncumbent,MI,06,0,0
2018,N00035273,174972,1495.4871794871794,168,1.435897435897436,117,30,49,88,26,2018,H4TX21041,N00035273,Matt McCall (R),R,TX21,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,TX,21,0,0
2018,N00035274,6652,950.2857142857143,15,2.142857142857143,7,4,6,4,2,2018,H4NY07102,N00035274,Jeff Kurzon (3),3,NY07,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,NY,07,0,0
2018,N00035278,842178,1353.983922829582,1535,2.467845659163987,622,256,371,257,345,2018,H4MA05084,N00035278,Katherine Clark (D),D,MA05,MA05,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MA,05,0,1
2018,N00035282,592080,1583.1016042780748,497,1.3288770053475936,374,178,205,288,77,2018,H4MO08162,N00035282,Jason Smith (R),R,MO08,MO08,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MO,08,0,1
2018,N00035286,36491,715.5098039215686,64,1.2549019607843137,51,18,21,33,7,2018,H4IA03057,N00035286,Mike Sherzan (D),D,IA03,    , ,Y,C,DN, ,0,0,1,0,0,0,1,0,Democrat,NonIncumbent,IA,03,0,0
2018,N00035304,1250,625.0,2,1.0,2,2,2,1,1,2018,H4PA12043,N00035304,Erin McClelland (D),D,PA17,    , ,Y,C,DN, ,0,0,1,0,0,0,1,0,Democrat,NonIncumbent,PA,17,0,0
2018,N00035307,326598,986.7009063444109,442,1.3353474320241692,331,104,141,252,70,2018,H4PA13199,N00035307,Brendan Boyle (D),D,PA02,PA13,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,PA,02,0,1
2018,N00035311,716605,1710.27446300716,656,1.5656324582338903,419,176,231,283,124,2018,H4NC06052,N00035311,Mark Walker (R),R,NC06,NC06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NC,06,0,1
2018,N00035313,348826,1362.6015625,757,2.95703125,256,179,235,160,91,2018,H4CA10075,N00035313,Michael Eggman (D),D,CA10,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,CA,10,0,0
2018,N00035346,855647,1037.1478787878789,1125,1.3636363636363635,825,302,367,617,183,2018,H4GA01039,N00035346,Buddy Carter (R),R,GA01,GA01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,GA,01,0,1
2018,N00035347,232615,957.2633744855967,348,1.4320987654320987,243,119,141,197,42,2018,H4GA11061,N00035347,Barry Loudermilk (R),R,GA11,GA11,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,GA,11,0,1
2018,N00035352,1676,838.0,3,1.5,2,0,1,2,0,2018,H4CA02098,N00035352,Dale Mensing (R),R,CA02,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CA,02,0,0
2018,N00035380,386224,1122.7441860465117,432,1.255813953488372,344,154,180,265,79,2018,H4AL01123,N00035380,Bradley Byrne (R),R,AL01,AL01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AL,01,0,1
2018,N00035391,2837692,1666.2900763358778,4298,2.5237815619495008,1703,323,836,1203,467,2018,H4CA45097,N00035391,Mimi Walters (R),R,CA45,CA45,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,CA,45,0,0
2018,N00035403,2663381,1850.8554551772063,1975,1.3724808895066019,1439,442,623,1112,309,2018,H4FL26038,N00035403,Carlos Curbelo (R),R,FL26,FL26,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,FL,26,0,0
2018,N00035420,1307713,1534.8744131455398,1210,1.42018779342723,852,344,437,643,201,2018,H4IL12060,N00035420,Mike Bost (R),R,IL12,IL12,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IL,12,0,1
2018,N00035431,2268173,2166.3543457497613,3180,3.037249283667622,1047,431,829,636,365,2018,H4MA06090,N00035431,Seth Moulton (D),D,MA06,MA06,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MA,06,0,1
2018,N00035440,880615,1338.320668693009,1131,1.7188449848024316,658,303,408,505,143,2018,H4MN06087,N00035440,Tom Emmer (R),R,MN06,MN06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MN,06,0,1
2018,N00035451,147448,1038.3661971830986,282,1.9859154929577465,142,53,88,69,67,2018,H4NC12100,N00035451,Alma Adams (D),D,NC12,NC12,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NC,12,0,1
2018,N00035461,54500,1090.0,63,1.26,50,22,23,33,17,2018,H4PA09056,N00035461,Art Halvorson (R),R,PA13,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,PA,13,0,0
2018,N00035465,5771,1154.2,9,1.8,5,0,3,4,1,2018,S8UT00127,N00035465,Craig Bowden (L),L,UTS1,    ,Y,Y,O,3L, ,1,0,0,1,0,0,0,1,Other,Lose,UT,S1,0,0
2018,N00035477,4194564,827.6566692975533,11974,2.36266771902131,5068,219,2347,3778,1152,2018,H8GA06286,N00035477,Karen Handel (R),R,GA06,GA06,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,GA,06,0,0
2018,N00035479,6300,630.0,10,1.0,10,2,2,4,4,2018,H4GA12051,N00035479,Eugene Yu (R),R,GA12,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,GA,12,0,0
2018,N00035491,1818894,1471.5970873786407,2233,1.8066343042071198,1236,136,552,842,356,2018,H8NC09131,N00035491,Mark Harris (R),R,NC09,    ,Y,Y,O,RO, ,1,0,0,1,0,1,0,0,Republican,Open Seat,NC,09,0,0
2018,N00035503,226197,840.8810408921933,523,1.9442379182156133,269,11,116,203,58,2018,H8VA10155,N00035503,Shak Hill (R),R,VA10,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,VA,10,0,0
2018,N00035504,355178,1699.4162679425838,277,1.325358851674641,209,85,103,134,73,2018,H6WY00159,N00035504,Liz Cheney (R),R,WY01,WY01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,WY,01,0,1
2018,N00035509,1217596,1407.6254335260116,1175,1.3583815028901733,865,358,438,647,200,2018,H4IA03115,N00035509,David Young (R),R,IA03,IA03,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,IA,03,0,0
2018,N00035512,4803,533.6666666666666,13,1.4444444444444444,9,5,6,5,3,2018,H6OR04203,N00035512,Jo Rae Perkins (R),R,OR04,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,OR,04,0,0
2018,N00035517,4973342,1522.2962962962963,6582,2.014692378328742,3267,54,1380,2465,734,2018,S8MT00234,N00035517,Matt Rosendale (R),R,MTS1,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MT,S1,0,0
2018,N00035523,1221874,1326.6818675352877,1494,1.6221498371335505,921,419,554,686,224,2018,H4NY21079,N00035523,Elise Stefanik (R),R,NY21,NY21,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NY,21,0,1
2018,N00035527,813200,1097.4358974358975,1155,1.5587044534412955,741,275,364,579,156,2018,H4AR04048,N00035527,Bruce Westerman (R),R,AR04,AR04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AR,04,0,1
2018,N00035531,934656,1290.9613259668508,1102,1.522099447513812,724,273,368,551,146,2018,S8WV00127,N00035531,Evan Jenkins (R),R,WVS1,WV03, ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,WV,S1,0,0
2018,N00035563,1500,1500.0,2,2.0,1,1,1,1,0,2018,H4CA26139,N00035563,Rafael Dagnesses (R),R,CA26,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,CA,26,0,0
2018,N00035577,500,500.0,1,1.0,1,1,1,0,0,2018,H4FL20064,N00035577,Jay Bonner (R),R,FL20,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,FL,20,0,0
2018,N00035612,1250,312.5,4,1.0,4,1,1,2,1,2018,S6MN00416,N00035612,Paula Overby (3),3,MNS2,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,MN,S2,0,0
2018,N00035619,8715,415.0,25,1.1904761904761905,21,5,7,13,5,2018,H4NE01163,N00035619,Dennis Crawford (D),D,NE01,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,NE,01,0,0
2018,N00035628,564662,1617.942693409742,488,1.3982808022922637,349,152,185,258,84,2018,H4NV04017,N00035628,Cresent Hardy (R),R,NV04,    ,Y,Y,O,RL, ,1,0,0,1,0,1,0,0,Republican,Lose,NV,04,0,0
2018,N00035663,286429,686.8800959232614,823,1.973621103117506,417,93,199,310,96,2018,S4MS00120,N00035663,Chris McDaniel (R),R,MSS1,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MS,S1,0,0
2018,N00035669,322369,1714.7287234042553,260,1.3829787234042554,188,27,79,123,53,2018,H8SC04342,N00035669,Lee Bright (R),R,SC04,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,SC,04,0,0
2018,N00035691,903141,1843.1448979591837,817,1.6673469387755102,490,223,272,356,117,2018,H4AL06098,N00035691,Gary Palmer (R),R,AL06,AL06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AL,06,0,1
2018,N00035705,1175737,1703.9666666666667,1170,1.6956521739130435,690,272,413,454,223,2018,H4CA24142,N00035705,Justin Fareed (R),R,CA24,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CA,24,0,0
2018,N00035724,573419,1194.6229166666667,709,1.4770833333333333,480,173,230,320,133,2018,H4HI01167,N00035724,Donna Mercado Kim (D),D,HI01,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,HI,01,0,0
2018,N00035729,229284,1943.084745762712,233,1.9745762711864407,118,25,74,65,52,2018,H4KS01059,N00035729,Alan LaPolice (D),D,KS01,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,KS,01,0,0
2018,N00035790,42611,2367.277777777778,25,1.3888888888888888,18,3,3,17,0,2018,H8TX27080,N00035790,Chris Mapp (R),R,TX27,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,TX,27,0,0
2018,N00035792,1577460,1195.9514783927218,1891,1.4336618650492798,1319,657,765,1044,268,2018,H4AR02141,N00035792,French Hill (R),R,AR02,AR02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AR,02,0,1
2018,N00035820,1233638,1680.7057220708448,1172,1.5967302452316077,734,158,305,545,169,2018,H4CA25123,N00035820,Steve Knight (R),R,CA25,CA25,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,CA,25,0,0
2018,N00035825,1404060,1716.4547677261614,1349,1.6491442542787287,818,318,489,475,289,2018,H4CA33119,N00035825,Ted Lieu (D),D,CA33,CA33,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,33,0,1
2018,N00035887,1000,1000.0,1,1.0,1,0,0,0,1,2018,H4KY06163,N00035887,Geoffrey Young (D),D,KY06,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,KY,06,0,0
2018,N00035927,869063,1799.3022774327121,1041,2.1552795031055902,483,267,332,304,168,2018,H4NY04075,N00035927,Kathleen Rice (D),D,NY04,NY04,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NY,04,0,1
2018,N00035934,1345028,1537.174857142857,1570,1.7942857142857143,875,432,543,699,165,2018,H4NY24073,N00035934,John Katko (R),R,NY24,NY24,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NY,24,0,1
2018,N00035944,2000,666.6666666666666,4,1.3333333333333333,3,0,1,0,3,2018,H4OH08088,N00035944,Matthew Guyette (D),D,OH08,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,OH,08,0,0
2018,N00035946,28085,780.1388888888889,57,1.5833333333333333,36,17,23,19,16,2018,H4OH14110,N00035946,Matt Lynch (R),R,OH14,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,OH,14,0,0
2018,N00035972,387875,1154.389880952381,459,1.3660714285714286,336,126,155,249,80,2018,H4TX04153,N00035972,John Lee Ratcliffe (R),R,TX04,TX04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,04,0,1
2018,N00036013,2434093,1049.1780172413794,4984,2.1482758620689655,2320,555,1299,1643,646,2018,H4VA07143,N00036013,Dave Brat (R),R,VA07,VA07,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,VA,07,0,0
2018,N00036018,1880574,1897.6528758829465,2613,2.6367305751765895,991,497,794,582,370,2018,H4VA08224,N00036018,Don Beyer (D),D,VA08,VA08,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,VA,08,0,1
2018,N00036023,3417169,1104.8073068218557,6333,2.0475266731328805,3093,1157,1828,2198,840,2018,H4VA10089,N00036023,Barbara Comstock (R),R,VA10,VA10,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,VA,10,0,0
2018,N00036034,2877590,1843.4272901985908,4032,2.5829596412556053,1561,1,1166,962,539,2018,H8WV03048,N00036034,Richard Ojeda (D),D,WV03,    ,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,WV,03,0,0
2018,N00036059,22830,2075.4545454545455,20,1.8181818181818181,11,0,4,7,4,2018,H8TX06282,N00036059,Ken Cope (R),R,TX06,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,TX,06,0,0
2018,N00036070,1910,318.3333333333333,7,1.1666666666666667,6,2,3,5,1,2018,S4WY00097,N00036070,Charlie Hardy (R),R,WYS1,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,WY,S1,0,0
2018,N00036084,5000,500.0,12,1.2,10,0,2,7,2,2018,H4TX22163,N00036084,Mark Gibson (D),D,TX22,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,TX,22,0,0
2018,N00036097,450445,1309.4331395348838,1406,4.087209302325581,344,143,266,211,124,2018,H4AZ07043,N00036097,Ruben Gallego (D),D,AZ07,AZ07,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,AZ,07,0,1
2018,N00036107,228226,1678.1323529411766,372,2.735294117647059,136,38,107,98,34,2018,H4CA35031,N00036107,Norma Torres (D),D,CA35,CA35,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,35,0,1
2018,N00036135,1540267,1337.037326388889,1547,1.3428819444444444,1152,422,535,864,247,2018,H4LA06153,N00036135,Garret Graves (R),R,LA06,LA06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,LA,06,0,1
2018,N00036149,497049,1031.2219917012449,1298,2.6929460580912865,482,176,301,227,239,2018,H4MI12079,N00036149,Debbie Dingell (D),D,MI12,MI12,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MI,12,0,1
2018,N00036154,1363672,2094.7342549923196,1092,1.6774193548387097,651,333,433,504,122,2018,H4NJ01084,N00036154,Don Norcross (D),D,NJ01,NJ01,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NJ,01,0,1
2018,N00036155,1934843,1727.5383928571428,1663,1.4848214285714285,1120,250,511,834,254,2018,H4NJ03130,N00036155,Thomas MacArthur (R),R,NJ03,NJ03,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,NJ,03,0,0
2018,N00036158,612499,1447.9881796690308,1705,4.030732860520095,423,199,351,154,240,2018,H4NJ12149,N00036158,Bonnie Coleman (D),D,NJ12,NJ12,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NJ,12,0,1
2018,N00036175,320155,1036.1003236245954,406,1.313915857605178,309,99,129,242,57,2018,H4OK05132,N00036175,Steven Russell (R),R,OK05,OK05,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,OK,05,0,0
2018,N00036202,32999,1099.9666666666667,51,1.7,30,4,17,22,7,2018,S4NE00157,N00036202,Todd Watson (R),R,NES1,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,NE,S1,0,0
2018,N00036203,4727,675.2857142857143,7,1.0,7,0,0,7,0,2018,S4NJ00292,N00036203,Brian Goldberg (R),R,NJS1,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,NJ,S1,0,0
2018,N00036274,227806,1049.7972350230414,270,1.2442396313364055,217,36,61,171,40,2018,H4MI04118,N00036274,Paul Mitchell (R),R,MI10,MI10,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MI,10,0,1
2018,N00036275,537809,1174.2554585152839,660,1.4410480349344978,458,230,271,344,112,2018,H4MI04126,N00036275,John Moolenaar (R),R,MI04,MI04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MI,04,0,1
2018,N00036334,22150,738.3333333333334,30,1.0,30,6,6,19,8,2018,H6NV03097,N00036334,Annette Teijeiro (R),R,NV03,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,NV,03,0,0
2018,N00036337,3500,1750.0,2,1.0,2,2,2,1,1,2018,H8NV02152,N00036337,Vance Alm (D),D,NV02,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,NV,02,0,0
2018,N00036351,1659826,1562.924670433145,1890,1.7796610169491525,1062,150,479,798,242,2018,H4NY22051,N00036351,Claudia Tenney (R),R,NY22,NY22,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,NY,22,0,0
2018,N00036353,429214,809.8377358490566,1446,2.728301886792453,530,42,370,291,226,2018,H4OH04046,N00036353,Janet  Garrett (D),D,OH04,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,OH,04,0,0
2018,N00036368,12550,896.4285714285714,26,1.8571428571428572,14,11,13,12,2,2018,H4PA07092,N00036368,Mary Ellen Balchunis (D),D,PA05,    , ,Y,O,DN, ,0,0,0,1,0,0,1,0,Democrat,NonIncumbent,PA,05,0,0
2018,N00036373,3100,1550.0,2,1.0,2,0,0,1,1,2018,H4SC03111,N00036373,Hosea Cleveland (D),D,SC03,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,SC,03,0,0
2018,N00036403,340596,866.6564885496183,640,1.6284987277353689,393,196,241,291,95,2018,H4WA04104,N00036403,Dan Newhouse (R),R,WA04,WA04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,WA,04,0,1
2018,N00036409,1128889,1047.2068645640074,2039,1.891465677179963,1078,388,598,764,296,2018,H4WI06048,N00036409,Glenn S Grothman (R),R,WI06,WI06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,WI,06,0,1
2018,N00036449,1453668,1597.4373626373626,1326,1.457142857142857,910,217,353,697,187,2018,H4MI08135,N00036449,Mike Bishop (R),R,MI08,MI08,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,MI,08,0,0
2018,N00036451,3250,1083.3333333333333,3,1.0,3,1,1,2,1,2018,H4MO04138,N00036451,John Webb (R),R,MO04,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,MO,04,0,0
2018,N00036457,60000,5454.545454545455,11,1.0,11,0,0,8,3,2018,H6MI12264,N00036457,Jeff Jones (R),R,MI12,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MI,12,0,0
2018,N00036491,3801,475.125,11,1.375,8,0,3,5,3,2018,H6FL01143,N00036491,John Mills (R),R,FL01,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,FL,01,0,0
2018,N00036527,2200,440.0,7,1.4,5,1,3,4,1,2018,H4FL17037,N00036527,Allen Ellison (D),D,FL17,    ,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,FL,17,0,0
2018,N00036530,300,300.0,1,1.0,1,0,0,0,0,2018,H4FL22110,N00036530,Paul Spain (R),R,FL22,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,FL,22,0,0
2018,N00036633,480138,1212.469696969697,512,1.292929292929293,396,153,178,299,80,2018,H4LA05221,N00036633,Ralph Abraham (R),R,LA05,LA05,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,LA,05,0,1
2018,N00036641,3839,426.55555555555554,11,1.2222222222222223,9,0,2,4,4,2018,H4MN08091,N00036641,Ray Skip Sandman (3),I,MN08,    ,Y,Y,O,3L, ,1,0,0,1,0,0,0,1,Other,Lose,MN,08,0,0
2018,N00036659,6022,752.75,9,1.125,8,2,3,5,3,2018,H4WA07073,N00036659,Craig Keller (R),R,WA07,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,WA,07,0,0
2018,N00036660,3660,732.0,5,1.0,5,1,1,1,3,2018,H4WA09061,N00036660,Doug Basler (R),R,WA09,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,WA,09,0,0
2018,N00036721,1904,952.0,3,1.5,2,0,1,2,0,2018,H4NJ01142,N00036721,Scot John Tomaszewski (D),D,NJ01,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,NJ,01,0,0
2018,N00036728,29900,2491.6666666666665,13,1.0833333333333333,12,7,7,6,4,2018,H4CA30123,N00036728,Raji Rab (D),D,CA30,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,CA,30,0,0
2018,N00036891,22000,1047.6190476190477,29,1.380952380952381,21,1,7,18,3,2018,H4IL17077,N00036891,Bill Fawell (R),R,IL17,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,IL,17,0,0
